id,job_title,descr50,job_level,job_grp,vert_grp,notes,del_doc_path,del_doc_name,beroep_cd,code_fnc,schaalsrt,schaalcode,kmrateint,productiv,prodpct,xdefratelv,inttar,exttar,docid,roleid,rolelevel,scalemin,scalemax,wkcp_risk,division,syscreated,syscreator,sysmodified,sysmodifier,sysguid,
1367,ACC MAN     ,Account Management Staff                          ,14,SM        ,ACCMAN    ,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,1109E942-629A-416B-8BF4-6EE08A1BAE23,
1247,ADM ASS SR  ,Finance & Administration Staff                    ,12,FA        ,FA        ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,C7458956-37BB-4734-9672-0D13B553EC38,
1533,ADMIN       ,Thư ký Marketing                                 ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,1,1,,101,57:57.4,0,57:57.4,0,72D245E7-CCC9-40FE-A65F-C5708D29D68F,
1504,ASM         ,Giám đốc bán hàng khu vực                    ,10,KDTT      ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,24:16.9,0,24:16.9,0,6D8358CE-AB7D-45FC-9E99-6005D44E0CC1,
1559,ASM (GĐBH)  ,GĐ bán hàng kênh Ecommerce                      ,10,KDTT      ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,18:35.4,0,18:35.4,0,26A0C019-CD3C-4231-AD10-8DB11548928D,
1843,BA          ,NV Phân tích nghiệp vụ                         ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,35:25.7,0,35:25.7,0,0C465780-2293-4DBC-BA2C-DD5A403BEEB0,
1650,BH DMX      ,Nhân viên bảo hành ĐMX                          ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:01.1,0,44:01.1,0,45F15CC0-E7C8-4005-A45E-BE14B3E9E003,
1754,BHDDD       ,Nhân viên bảo hành sửa hàng DDD               ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,12:58.4,0,12:58.4,0,007A87BD-1E2D-4E7A-8C1A-29AEAED4C30E,
1623,BHOF        ,Nhân viên bảo hành Offsite                      ,10,,,1953,,,,,,,0,0,0,,0,0,,,3,0,0,,101,00:44.0,0,00:44.0,0,7CBE9ED2-1A90-417F-9910-E17D09399275,
1527,BHOL        ,Nhân viên bán hàng online                       ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,07:33.7,0,07:33.7,0,3AD9E5A0-6B07-42B7-9908-A4BB646CAE0C,
1690,BHTL        ,Nhân viên bán hàng thanh lý                    ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,09:49.4,0,09:49.4,0,778CBEB5-653B-4371-8189-D8977FEC3CAD,
1622,BHTN        ,Nhân viên bảo hành onsite                       ,10,,,1954,,,,,,,0,0,0,,0,0,,,3,0,0,,101,58:02.6,0,58:02.6,0,8B0593EC-AB62-410A-8C9A-1D99BE1913CD,
1658,BHTV        ,Nhân viên bảo hành thời vụ                    ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,42:46.7,0,42:46.7,0,C48370C6-5FA7-4039-BCEF-B25DEA8E19F8,
1648,BHUQ        ,Kỹ thuật viên bảo hành ủy quyền             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,35:31.8,0,35:31.8,0,0EF8AA89-C4E9-4268-86AD-D73CDDFA7988,
1645,BUM         ,Quản lý ngành hàng Miền                        ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,26:52.3,0,26:52.3,0,CABAA4F5-C194-4B7D-B8FC-BDB803CD8089,
1646,BUM_KA      ,KA Manager kiêm Quản lý ngành hàng              ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,29:01.8,0,29:01.8,0,F1D42362-8293-4ABA-B664-BB3F645A1631,
1814,BUMDDDTQ    ,Quản lý ngành hàng DDD&TBNB Toàn quốc       ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,58:48.6,0,58:48.6,0,787C029D-7FB3-4368-914D-7779BB58B1B9,
1815,BUMDDNBTQ   ,Quản lý ngành hàng GD&DDNB Toàn quốc        ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,00:24.9,0,00:24.9,0,C2E385FC-C53B-4D39-A0F0-E45FC6A0B281,
1813,BUMDGDTQ    ,Quản lý ngành hàng ĐGD Toàn quốc            ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,57:56.1,0,57:56.1,0,D12223C7-ECF4-4BE2-9D59-80F999655821,
1816,BUMDTNBTQ   ,Quản lý ngành hàng DTDL Toàn quốc           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,01:52.3,0,01:52.3,0,7B6157E1-E1E2-48D9-BE76-FCBF62559F30,
2851,BUMTBNBTQ   ,Quản lý ngành hàng TBNB Toàn quốc           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,09:19.1,0,09:19.1,0,22B883E4-7495-4BAA-9A0A-A6548A4B7185,
1698,BUMTQ       ,Quản lý Ngành hàng Toàn quốc                ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,31:46.4,0,31:46.4,0,C1672A21-3613-481E-A1F7-6CDBD3766551,
1506,CALL        ,Nhân viên Callcenter                              ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,15:13.6,0,15:13.6,0,1A53B0BD-268F-435B-9848-A271B36F0AEC,
1526,CBKT        ,Nhân viên Kỹ thuật                              ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,44:52.5,0,44:52.5,0,D45137EA-C781-4CDD-8C1D-DA955D994737,
1697,CDD         ,Giám đốc Kinh doanh (CDD)                       ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,13:34.7,0,13:34.7,0,C6F70456-4C30-4449-AAEB-5D05A8C36E60,
1755,CFO         ,CFO - Giám đốc tài chính                      ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,49:51.3,0,49:51.3,0,8044A985-9977-4F66-A6D8-719F6AEDF9D8,
1688,CGCT        ,Chuyên gia cải tiến                             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,12:00.7,0,12:00.7,0,F28A0A9F-171A-446F-9315-43159906ED26,
1406,CM          ,Chủ tịch HĐQT                                   ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,20:16.5,0,20:16.5,0,12E21C2A-DBC1-4BC3-AAE8-261984C6F04F,
1543,CN ĐÀ NẴNG,nhân viên kinh doanh                              ,10,KDTT      ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,18:27.6,0,18:27.6,0,98AB4726-C30D-4378-9130-9E1D864DD771,
1540,CNMT        ,Nhân viên bán hàng                              ,10,PGPB      ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,01:01.9,0,01:01.9,0,5C73C003-82AA-4436-9389-FE5A85F843EA,
1444,CNSX        ,Công nhân sản xuất                              ,10,,,,,GR4                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,07:30.9,0,07:30.9,0,2B4EBDB5-4F48-4DE0-863C-7EF14E50AEE4,
1251,CON DIV     ,Finance & Administration Manager                  ,15,FA        ,FA        ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,4CAB97F9-05ED-4F13-88DB-B4A8D315B8CE,
1254,CONS        ,Consultant                                        ,13,TC        ,C         ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,C6B7A9E6-1964-4AA5-93D5-33B902833569,
1256,CONS MAN    ,Consultancy Manager                               ,15,TC        ,C         ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,D6E60ED7-AC0F-4203-BD86-942ED3BF13A0,
1801,CSKH        ,NV Chăm sóc khách hàng                         ,10,,,1955,,,,,,,0,0,0,,0,0,,,3,0,0,,101,06:10.0,0,06:10.0,0,DE9F374E-103A-4F45-8602-EEFB19868068,
1459,CT          ,Chủ tịch HĐQT                                   ,10,,,,,,,,,,0,1,0,,0,0,,,3,0,0,,101,10:05.6,0,10:05.6,0,DA2F3E85-9AC7-4894-9DDB-4C9B75FB2F17,
1675,CTCD        ,Chủ tịch công đoàn                             ,10,,,,,,,,,,0,1,0,,0,0,,,3,0,0,,101,18:32.2,0,18:32.2,0,35CFF5E4-1C13-4AF0-BE2C-E8D13B4797FB,
1695,CTV         ,Cộng tác viên                                   ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,20:01.0,0,20:01.0,0,BBF178B6-BC49-4F7A-92A2-011E20E6AA23,
2876,CVKD        ,Chuyên viên kinh doanh                            ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,42:18.1,0,42:18.1,0,4D9D7560-5042-498C-8D3E-CA48A1AC931B,
2858,CVPTPM      ,Chuyên viên phát triển phần mềm               ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,22:46.9,0,22:46.9,0,C578B399-D0AB-4C94-A431-A1833771115F,
2873,CVTC        ,Chuyên viên tài chính                           ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,59:43.4,0,59:43.4,0,7D390156-411C-40DF-9870-F11374F28512,
2859,CVTRADE     ,Chuyên viên Trade MKT                             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,25:02.6,0,25:02.6,0,42BC6A9A-FBB1-4CF9-A191-0F6AC015D8D2,
1390,CHAN MAN    ,Channel Management Manager                        ,15,QLTKTL    ,CHMAN     ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,68C542E7-B4D3-440F-8EBC-723E92A055BE,
1641,CHCT        ,Chỉ huy trưởng công trường                     ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,24:57.7,0,24:57.7,0,70CA16F6-A80B-4216-B557-B94F8E705849,
1470,DDTM        ,Đại diện thương mại                            ,10,DDTM      ,,,,GR3                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,35:38.6,0,35:38.6,0,70BCA542-981C-41B9-AC3F-645CDCB75BC1,
1262,DIR DIV     ,Division Director                                 ,19,GMAN      ,DG        ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,BFCD9653-2A15-4B0C-A204-CD3E6BED5A0E,
1263,DIR HOLD    ,CEO                                               ,21,GMAN      ,HG        ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,67689C8E-5169-40FD-A84F-3DD1A2B50A23,
1265,DMAN EX     ,Channel Management Staff                          ,13,SM        ,CHMAN     ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,199412F6-B7D7-4C52-A145-BE1D1CE459D9,
1655,DT          ,Nhân viên đầu tư                                 ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,26:15.3,0,26:15.3,0,A6A684BC-6A48-4E5E-BDD8-EB6CC677323A,
1539,ĐDTM        ,Điện dân dụng KD5                               ,10,DDTM      ,,,,GR3                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,47:38.4,0,47:38.4,0,1068DAB6-0357-4A92-B211-6EF57D7ADB4C,
1582,EXACT_USER  ,User sử dụng phần mềm Exact                   ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:05.1,0,44:05.1,0,33B0CDC8-2DC7-425B-B750-2FF530A65BB7,
1381,FA DIR      ,Finance & Administration Director                 ,17,FA        ,FA        ,,,,,,,,0,0,0,,0,0,,,,0,0,,101,15:33.8,0,15:33.8,0,77F78E2F-DD0F-402B-8EB8-13FE69FA56E8,
1274,FAC MAN     ,Facilities Manager                                ,14,STAFF     ,FAC       ,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,
,,,,0,0,,101,15:33.8,0,15:33.8,0,092CF197-9494-45CA-8688-4CFC8D10B1D8,,,,,,,,,,,,,,,,,,,
1430,GDBH        ,Giám đốc bán hàng                             ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,51:24.6,0,51:24.6,0,6E092128-03B3-48DA-AB79-C09CDB48FF78,
1679,GDBHTQ      ,Giám đốc bảo hành Toàn quốc                 ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,46:22.3,0,46:22.3,0,C77FCA51-0553-4405-9ADD-8BA5A7F93D81,
1561,GDCCU       ,Giám đốc chuỗi cung ứng                       ,10,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,
,,,3,0,0,,101,28:34.4,0,28:34.4,0,D06C801D-D046-4E15-91AE-B3E5D516779C,,,,,,,,,,,,,,,,,,,
1749,GDDA        ,Giám đốc dự án                                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,03:49.6,0,03:49.6,0,6BAC4CA7-674E-410E-A603-F9C3B4773285,
1717,GDEC        ,Giám đốc Kênh Ecom Toàn quốc                  ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,22:05.4,0,22:05.4,0,BAF59B48-2FE7-4A59-A6DA-5D03E8702ED1,
1639,GDGT        ,Giám đốc kênh GT Toàn quốc                    ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,08:05.2,0,08:05.2,0,0040AB25-AD77-4ADE-B32B-C8DF1A9243CA,
1750,GDKD        ,Giám đốc kinh doanh                             ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,06:11.3,0,06:11.3,0,846C3A75-4FFA-4283-9CDA-96984B2696C6,
1449,GDKDCD      ,Giám đóc kinh doanh cáp điện                  ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,49:02.3,0,49:02.3,0,35A4BA9D-77B9-442B-B4B2-CF72795F26B8,
1434,GDKDDGD     ,Giám đốc Ngành hàng điện gia dụng             ,10,QLTKTL    ,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,54:53.9,0,54:53.9,0,7FFDF0B6-8522-4E04-89FB-033BDF6E873C,
1428,GDKDGD      ,Giám đốc KDGD                                   ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,49:17.5,0,49:17.5,0,8FF037EC-F9F7-4130-8F8A-7CF34BEF3960,
1829,GDLOG       ,Giám đốc Logistics                              ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,52:02.5,0,52:02.5,0,249CE384-0861-4FC9-B938-3B37251A6A46,
1828,GDMHQT      ,Giám đốc mua hàng quốc tế                    ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,50:28.0,0,50:28.0,0,8A26E63F-5379-4E88-9D0F-8B905816E3EB,
1471,GDMKT       ,Giám đốc Marketing                              ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,46:12.3,0,46:12.3,0,689FD26F-B44F-4AF6-B22A-A99FB84DAFCD,
1629,GDMT        ,Giám đốc Kênh MT Toàn quốc                    ,10,SM        ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,45:57.7,0,45:57.7,0,028D8C3B-CD9E-447B-ADEE-58795EC541A6,
1821,GDMTDTTB    ,Giám đốc Kênh MT Food&Nonfood Toàn quốc       ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,41:31.0,0,41:31.0,0,B8C2EF49-9622-463F-8348-8DE711F2D0A5,
1702,GDNHDDD     ,Giám đốc Ngành hàng ĐDD                       ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,58:42.3,0,58:42.3,0,03C64633-5DA8-42F5-B910-847E7128681E,
1706,GDNHDDNB    ,Giám đốc ngành hàng Đồ dùng Nhà bếp       ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,31:41.0,0,31:41.0,0,2BE33B80-4A16-4714-BBC0-820C7A8C4373,
1716,GDNHDTDL    ,Giám đốc ngành hàng Điện tử - Điện lạnh   ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,39:18.2,0,39:18.2,0,E1F1DEF8-4FFE-43FA-BDC4-9B5BCED2D4A2,
1692,GDNHPKTBD   ,Giám đốc ngành Phụ kiện cáp ngầm và Thiết bị,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,09:42.8,0,09:42.8,0,FF66F096-ADA7-4F75-831C-17E9EC79B49B,
1627,GDNHTBNB    ,Giám đốc ngành hành TBNB                      ,10,QLTKTL    ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,39:20.2,0,39:20.2,0,98D9FE44-79AB-4E08-A50C-4D38A0FA84F2,
1718,GDRD        ,Giám đốc R&D TQ                                 ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,24:36.7,0,24:36.7,0,1273ECCB-7619-496A-AE77-28C3D2BE32AC,
1453,GDSH        ,Giám đốc Sơn Hà                                ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,23:53.1,0,23:53.1,0,2D3F3E82-7CC9-49D2-A8CD-7A7B7D3795A7,
1456,GDSX        ,Giám đốc sản xuất                             ,10,,,,,GR1                                                                                                                             ,,,,,0,0,0,,0,0,,,3,0,0,,101,13:42.8,0,13:42.8,0,2B19818B-5B2E-4B62-8E10-C3334DED8833,
1827,GDTCDT      ,Giám đốc Tài chính - Đầu tư                  ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,48:29.2,0,48:29.2,0,3D6AD162-CA4E-497D-ADFE-BD31514F1E03,
1418,GĐ          ,Giám đốc                                        ,10,,,,,,,,,,0,1,0,,0,0,,,3,0,0,,101,29:18.0,0,29:18.0,0,D8C48D33-A024-4AAE-BE43-38A6E9BC9653,
1569,GĐCC        ,GĐKD phụ trách mảng cửa chống cháy          ,10,KDTT      ,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,04:55.6,0,04:55.6,0,F90A44FF-94E5-4262-BB74-096E13C9D51E,
1587,GĐCL        ,Giám đốc chất lượng Toàn quốc               ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,44:11.0,0,44:11.0,0,DC0EB49D-887E-423F-9F62-8A7A521EBE4B,
1784,GĐĐDNB&ĐGD  ,Giám đốc kênh MT ĐDNB&ĐGD (nhỏ) toàn quốc    ,10,,,,,,,,,,0,0,0,,0,0,,,3,0,0,,101,02:42.2,0,02:42.2,0,C3FC59CA-F36D-42C5-A879-0DE787B7D421,
